Date,DayOfWeek,Time,Computers,Silent,Quiet,Active,Other,Total
11/19/2020,Thursday,1:30 PM,3,0,0,0,1,4
11/19/2020,Thursday,2:30 PM,2,0,0,0,1,3
11/19/2020,Thursday,1:30 PM,2,0,0,0,2,4
11/19/2020,Thursday,3:30 PM,1,0,0,0,1,2
11/19/2020,Thursday,4:30 PM,3,0,0,0,0,3
11/19/2020,Thursday,5:30 PM,2,0,1,0,0,3
11/19/2020,Thursday,6:30 PM,1,0,1,0,0,2
11/19/2020,Thursday,7:30 PM,0,0,2,0,0,2
11/20/2020,Friday,7:30 AM,1,0,0,0,0,1
11/20/2020,Friday,8:30 AM,3,0,0,0,0,3
11/20/2020,Friday,9:30 AM,3,0,0,0,0,3
11/20/2020,Friday,10:30 AM,3,0,0,0,0,3
11/20/2020,Friday,11:30 AM,6,0,0,0,1,7
11/20/2020,Friday,12:30 PM,6,1,0,0,1,8
11/20/2020,Friday,1:30 PM,2,1,0,0,1,4
11/20/2020,Friday,2:30 PM,2,0,0,0,0,2
11/20/2020,Friday,4:30 PM,4,0,0,0,0,4
11/20/2020,Friday,6:30 PM,0,0,0,0,0,0
11/20/2020,Friday,7:30 PM,1,0,0,0,0,1
11/21/2020,Saturday,9:30 AM,0,0,0,0,0,0
11/21/2020,Saturday,10:30 AM,0,0,0,0,0,0
11/21/2020,Saturday,11:30 AM,1,0,0,0,0,1
11/21/2020,Saturday,12:30 PM,1,0,0,0,0,1
11/21/2020,Saturday,1:30 PM,2,0,2,0,0,4
11/21/2020,Saturday,2:30 PM,0,0,1,0,0,1
11/23/2020,Monday,7:30 AM,0,0,0,0,0,0
11/23/2020,Monday,8:30 AM,0,0,0,0,0,0
11/23/2020,Monday,9:30 AM,4,0,0,0,0,4
11/23/2020,Monday,10:30 AM,1,0,0,0,0,1
11/23/2020,Monday,11:30 AM,2,0,0,0,0,2
11/23/2020,Monday,12:30 PM,2,0,0,0,0,0
11/23/2020,Monday,1:30 PM,0,1,0,0,0,1
11/23/2020,Monday,2:30 PM,0,0,0,0,0,0
11/23/2020,Monday,3:30 PM,2,0,0,0,0,2
11/23/2020,Monday,4:30 PM,6,0,0,0,1,7
11/23/2020,Monday,5:30 PM,3,0,0,0,2,5
11/23/2020,Monday,6:30 PM,4,0,0,0,2,6
11/23/2020,Monday,7:30 PM,3,0,1,0,0,4
11/24/2020,Tuesday,7:30 AM,0,0,0,0,0,0
11/24/2020,Tuesday,8:30 AM,1,0,0,0,0,1
11/24/2020,Tuesday,9:30 AM,1,0,0,0,0,1
11/24/2020,Tuesday,10:30 AM,0,0,0,0,0,0
11/24/2020,Tuesday,11:30 AM,2,0,1,0,0,3
11/24/2020,Tuesday,12:30 PM,1,0,0,0,3,4
11/24/2020,Tuesday,1:30 PM,3,0,0,0,1,4
11/24/2020,Tuesday,2:30 PM,5,0,0,0,0,5
11/24/2020,Tuesday,3:30 PM,1,0,0,1,0,2
11/24/2020,Tuesday,4:30 PM,3,0,0,0,2,5
11/24/2020,Tuesday,5:30 PM,0,0,0,0,0,0
11/24/2020,Tuesday,6:30 PM,2,0,1,0,0,3
11/24/2020,Tuesday,7:30 PM,0,0,1,0,0,1
11/30/2020,Monday,7:30 AM,0,0,0,0,0,0
11/30/2020,Monday,8:30 AM,1,0,0,0,0,1
11/30/2020,Monday,9:30 AM,3,0,0,0,0,3
11/30/2020,Monday,10:30 AM,2,0,0,0,0,2
11/30/2020,Monday,11:30 AM,4,0,0,0,0,4
11/30/2020,Monday,12:30 PM,2,0,0,0,0,2
11/30/2020,Monday,1:30 PM,3,1,1,0,3,8
11/30/2020,Monday,2:30 PM,5,0,0,0,2,7
11/30/2020,Monday,3:30 PM,5,1,1,1,0,8
11/30/2020,Monday,4:30 PM,3,0,0,0,1,4
11/30/2020,Monday,5:30 PM,1,0,0,0,1,2
11/30/2020,Monday,6:30 PM,1,0,0,0,1,2
11/30/2020,Monday,7:30 PM,1,0,1,0,1,3
12/1/2020,Tuesday,7:30 AM,0,0,0,0,0,0
12/1/2020,Tuesday,8:30 AM,2,0,0,0,0,2
12/1/2020,Tuesday,9:30 AM,2,0,0,0,0,2
12/1/2020,Tuesday,10:30 AM,4,0,0,0,0,4
12/1/2020,Tuesday,11:30 AM,3,0,0,0,1,4
12/1/2020,Tuesday,12:30 PM,1,0,0,1,1,3
12/1/2020,Tuesday,1:30 PM,3,0,2,0,0,5
12/1/2020,Tuesday,2:30 PM,2,0,1,0,1,4
12/1/2020,Tuesday,1:30 PM,2,1,0,0,0,3
12/1/2020,Tuesday,2:30 PM,1,0,1,0,2,4
12/1/2020,Tuesday,3:30 PM,4,0,0,1,1,6
12/1/2020,Tuesday,4:30 PM,3,0,1,0,0,4
12/1/2020,Tuesday,5:30 PM,2,0,1,0,0,3
12/1/2020,Tuesday,6:30 PM,2,0,0,0,0,2
12/1/2020,Tuesday,7:30 PM,1,0,0,0,0,1
12/2/2020,Wednesday,9:30 AM,1,0,0,0,0,1
12/2/2020,Wednesday,10:30 AM,1,0,0,0,0,1
12/2/2020,Wednesday,11:30 AM,3,0,0,0,1,4
12/2/2020,Wednesday,12:30 PM,1,0,0,0,1,2
12/2/2020,Wednesday,1:30 PM,3,0,0,0,1,4
12/2/2020,Wednesday,2:30 PM,2,0,0,0,2,4
12/2/2020,Wednesday,3:30 PM,3,0,0,0,0,3
12/2/2020,Wednesday,4:30 PM,0,0,0,0,0,0
12/2/2020,Wednesday,5:30 PM,2,0,0,0,3,5
12/2/2020,Wednesday,6:30 PM,0,0,0,0,0,0
12/2/2020,Wednesday,7:30 PM,0,0,0,0,0,0
12/3/2020,Thursday,7:30 AM,0,0,0,0,0,0
12/3/2020,Thursday,8:30 AM,1,0,0,0,0,1
12/3/2020,Thursday,9:30 AM,1,0,0,0,0,1
12/3/2020,Thursday,11:30 AM,1,0,0,0,0,1
12/3/2020,Thursday,12:30 PM,3,0,0,0,1,4
12/3/2020,Thursday,1:30 PM,5,0,0,0,1,6
12/3/2020,Thursday,2:30 PM,1,0,0,1,1,3
12/3/2020,Thursday,3:30 PM,2,0,0,0,0,2
12/3/2020,Thursday,4:30 PM,1,0,0,0,0,1
12/3/2020,Thursday,5:30 PM,1,0,0,0,0,1
12/3/2020,Thursday,6:30 PM,0,0,0,0,0,0
12/3/2020,Thursday,7:30 PM,0,0,0,0,0,0
12/4/2020,Friday,7:30 AM,1,0,0,0,0,1
12/4/2020,Friday,8:30 AM,1,0,0,0,0,1
12/4/2020,Friday,9:30 AM,2,0,0,0,0,2
12/4/2020,Friday,10:30 AM,2,0,0,0,0,2
12/4/2020,Friday,11:30 AM,2,0,0,0,0,2
12/4/2020,Friday,12:30 PM,4,0,0,0,1,5
12/4/2020,Friday,1:30 PM,1,0,0,0,0,1
12/4/2020,Friday,2:30 PM,1,0,1,0,1,3
12/4/2020,Friday,3:30 PM,4,0,1,0,1,6
12/4/2020,Friday,6:30 PM,0,0,0,0,0,0
12/4/2020,Friday,7:30 PM,0,0,0,0,0,0
12/5/2020,Saturday,10:30 AM,1,0,0,0,0,1
12/5/2020,Saturday,11:30 AM,0,0,2,0,0,2
12/7/2020,Monday,7:30 AM,0,0,0,0,0,0
12/7/2020,Monday,8:30 AM,1,0,0,0,0,1
12/7/2020,Monday,9:30 AM,1,0,0,0,0,1
12/7/2020,Monday,10:30 AM,4,0,0,0,0,4
12/7/2020,Monday,11:30 AM,1,0,0,0,0,1
12/7/2020,Monday,12:30 PM,0,0,0,0,1,1
12/7/2020,Monday,1:30 PM,1,0,0,0,1,2
12/7/2020,Monday,2:30 PM,2,0,0,0,1,3
12/7/2020,Monday,3:30 PM,4,0,1,0,0,5
12/7/2020,Monday,4:30 PM,3,0,0,0,3,6
12/7/2020,Monday,5:30 PM,2,0,0,0,3,5
12/7/2020,Monday,6:30 PM,3,0,0,0,3,6
12/7/2020,Monday,7:30 PM,0,0,0,0,1,1
12/8/2020,Tuesday,7:30 AM,0,0,0,0,0,0
12/8/2020,Tuesday,8:30 AM,1,0,0,0,0,1
12/8/2020,Tuesday,9:30 AM,3,0,0,0,2,5
12/8/2020,Tuesday,10:30 AM,1,0,0,0,2,3
12/8/2020,Tuesday,11:30 AM,3,0,0,0,0,3
12/8/2020,Tuesday,12:30 PM,3,0,0,0,2,5
12/8/2020,Tuesday,1:30 PM,4,0,1,0,1,6
12/8/2020,Tuesday,2:30 PM,4,0,1,0,0,5
12/8/2020,Tuesday,3:30 PM,3,0,1,0,0,4
12/8/2020,Tuesday,4:30 PM,5,0,1,0,1,7
12/8/2020,Tuesday,5:30 PM,6,0,0,0,0,6
12/8/2020,Tuesday,6:30 PM,2,0,0,0,0,2
12/8/2020,Tuesday,7:30 PM,2,0,0,0,0,2
12/9/2020,Wednesday,7:30 AM,0,0,0,0,0,0
12/9/2020,Wednesday,8:30 AM,2,0,0,0,0,2
12/9/2020,Wednesday,9:30 AM,2,0,0,0,0,2
12/9/2020,Wednesday,10:30 AM,4,0,0,0,0,4
12/9/2020,Wednesday,11:30 AM,3,1,0,0,1,5
12/9/2020,Wednesday,12:30 PM,2,0,0,0,0,2
12/9/2020,Wednesday,1:30 PM,2,0,0,0,0,2
12/9/2020,Wednesday,2:30 PM,2,0,0,0,0,2
12/9/2020,Wednesday,4:30 PM,3,0,0,0,1,4
12/9/2020,Wednesday,5:30 PM,1,0,0,0,1,2
12/9/2020,Wednesday,6:30 PM,0,0,0,0,1,1
12/9/2020,Wednesday,7:30 PM,2,0,0,0,0,2
12/10/2020,Thursday,7:30 AM,0,0,0,0,0,0
12/10/2020,Thursday,8:30 AM,0,0,0,0,2,2
12/10/2020,Thursday,9:30 AM,1,0,0,0,2,3
12/10/2020,Thursday,10:30 AM,3,0,0,0,2,5
12/10/2020,Thursday,11:30 AM,3,0,0,0,0,3
12/10/2020,Thursday,12:30 PM,4,0,0,0,0,4
12/10/2020,Thursday,1:30 PM,2,0,0,0,0,2
12/10/2020,Thursday,2:30 PM,1,0,0,0,0,1
12/10/2020,Thursday,2:30 PM,1,0,0,2,0,3
12/10/2020,Thursday,3:30 PM,1,0,0,2,0,3
12/10/2020,Thursday,4:30 PM,2,0,0,0,0,2
12/10/2020,Thursday,5:30 PM,5,0,0,0,0,5
12/10/2020,Thursday,6:30 PM,5,0,0,0,0,5
12/10/2020,Thursday,7:30 PM,4,0,2,0,0,6
12/11/2020,Friday,7:30 AM,1,0,0,0,0,1
12/11/2020,Friday,8:30 AM,1,0,0,0,0,1
12/11/2020,Friday,9:30 AM,2,0,0,0,0,2
12/11/2020,Friday,10:30 AM,1,0,1,0,0,2
12/11/2020,Friday,11:30 AM,2,0,0,0,0,2
12/11/2020,Friday,12:30 PM,3,0,0,0,0,3
12/11/2020,Friday,1:30 PM,4,0,0,0,0,4
12/11/2020,Friday,2:30 PM,3,0,0,0,0,3
12/11/2020,Friday,3:30 PM,2,0,1,0,0,3
12/11/2020,Friday,4:30 PM,2,0,0,0,0,2
12/11/2020,Friday,5:30 PM,3,0,0,0,1,4
12/11/2020,Friday,6:30 PM,2,0,0,0,1,3
12/15/2020,Tuesday,9:30 AM,2,0,0,0,0,2
12/15/2020,Tuesday,10:30 AM,4,0,0,0,0,4
12/15/2020,Tuesday,11:30 AM,2,0,0,0,0,2
12/15/2020,Tuesday,1:30 PM,1,0,0,0,0,1
12/15/2020,Tuesday,12:30 PM,1,0,0,0,0,1
12/15/2020,Tuesday,1:30 PM,1,0,0,0,0,1
12/15/2020,Tuesday,2:30 PM,2,0,0,0,0,2
12/15/2020,Tuesday,2:30 PM,1,0,0,0,0,1
12/15/2020,Tuesday,3:30 PM,3,0,0,0,0,3
12/15/2020,Tuesday,4:30 PM,4,0,0,0,1,5
12/15/2020,Tuesday,5:30 PM,0,0,0,0,0,0
12/16/2020,Wednesday,9:30 AM,0,0,0,0,0,0
12/16/2020,Wednesday,10:30 AM,2,0,0,0,0,2
12/16/2020,Wednesday,11:30 AM,0,0,0,0,0,0
12/16/2020,Wednesday,12:30 PM,0,0,0,0,0,0
12/16/2020,Wednesday,1:30 PM,0,0,0,0,0,0
12/16/2020,Wednesday,2:30 PM,0,0,0,0,0,0
12/16/2020,Wednesday,3:30 PM,1,0,0,0,0,1
12/16/2020,Wednesday,4:30 PM,1,0,0,0,0,1
12/16/2020,Wednesday,5:30 PM,2,0,0,0,0,2
12/17/2020,Thursday,9:30 AM,1,0,0,0,0,1
12/17/2020,Thursday,10:30 AM,2,0,0,0,0,2
12/17/2020,Thursday,11:30 AM,1,0,0,0,0,1
12/17/2020,Thursday,1:30 PM,1,0,0,0,0,1
12/17/2020,Thursday,2:30 PM,0,0,0,0,0,0
12/17/2020,Thursday,3:30 PM,1,0,0,0,0,1
12/17/2020,Thursday,4:30 PM,1,0,0,0,0,1
12/17/2020,Thursday,5:30 PM,1,0,0,0,0,1
12/18/2020,Friday,9:30 AM,1,0,0,0,0,1
12/18/2020,Friday,10:30 AM,4,0,0,1,0,5
12/18/2020,Friday,12:30 PM,0,0,0,0,0,0
12/18/2020,Friday,1:30 PM,0,0,0,0,0,0
12/18/2020,Friday,2:30 PM,0,0,0,0,0,0
12/18/2020,Friday,3:30 PM,0,0,0,0,0,0
12/18/2020,Friday,4:30 PM,0,0,0,0,0,0
12/21/2020,Monday,9:30 AM,0,0,0,0,0,0
12/21/2020,Monday,10:30 AM,0,0,0,0,0,0
12/21/2020,Monday,11:30 AM,1,0,0,0,0,1
12/21/2020,Monday,12:30 PM,1,0,0,0,0,1
12/21/2020,Monday,12:30 PM,1,0,0,0,0,1
12/21/2020,Monday,2:30 PM,1,0,0,0,0,1
12/21/2020,Monday,1:30 PM,1,0,0,0,0,1
12/21/2020,Monday,2:30 PM,1,0,0,0,0,1
12/21/2020,Monday,3:30 PM,2,0,0,0,0,2
12/21/2020,Monday,4:30 PM,0,0,0,0,0,0
12/21/2020,Monday,5:30 PM,0,0,0,0,0,0
12/22/2020,Tuesday,9:30 AM,0,0,0,2,0,2
12/22/2020,Tuesday,10:30 AM,0,0,0,0,0,0
12/22/2020,Tuesday,11:30 AM,0,0,0,0,0,0
12/22/2020,Tuesday,12:30 PM,1,0,0,0,0,1
12/22/2020,Tuesday,1:30 PM,1,0,0,0,0,1
12/22/2020,Tuesday,2:30 PM,0,0,0,0,3,3
12/22/2020,Tuesday,2:30 PM,0,0,1,0,3,4
12/22/2020,Tuesday,3:30 PM,0,0,1,0,0,1
12/22/2020,Tuesday,4:30 PM,0,0,0,0,0,0
12/22/2020,Tuesday,5:30 PM,0,0,0,0,0,0
12/23/2020,Wednesday,9:30 AM,0,0,0,0,0,0
12/23/2020,Wednesday,10:30 AM,0,0,0,0,0,0
12/23/2020,Wednesday,11:30 AM,2,0,0,0,0,2
12/23/2020,Wednesday,12:30 PM,3,0,0,0,0,3
12/23/2020,Wednesday,1:30 PM,1,0,0,0,0,1
12/23/2020,Wednesday,2:30 PM,0,0,0,0,0,0
12/23/2020,Wednesday,3:30 PM,0,0,0,0,0,0
12/23/2020,Wednesday,4:30 PM,0,0,0,0,0,0
12/23/2020,Wednesday,5:30 PM,0,0,0,0,0,0
1/4/2021,Monday,9:30 AM,1,0,0,0,0,1
1/4/2021,Monday,10:30 AM,2,0,0,0,0,2
1/4/2021,Monday,11:30 AM,2,0,0,0,0,2
1/4/2021,Monday,12:30 PM,1,0,0,0,0,1
1/4/2021,Monday,2:30 PM,0,0,0,0,0,0
1/4/2021,Monday,3:30 PM,2,0,0,0,0,2
1/4/2021,Monday,4:30 PM,2,0,0,0,0,2
1/4/2021,Monday,5:30 PM,0,0,0,0,0,0
1/5/2021,Tuesday,9:30 AM,2,0,0,0,0,2
1/5/2021,Tuesday,10:30 AM,0,0,0,0,0,0
1/5/2021,Tuesday,11:30 AM,0,0,0,0,0,0
1/5/2021,Tuesday,12:30 PM,0,0,0,0,0,0
1/5/2021,Tuesday,2:30 PM,2,0,0,0,0,2
1/5/2021,Tuesday,3:30 PM,0,0,0,0,0,0
1/5/2021,Tuesday,4:30 PM,0,0,0,0,0,0
1/5/2021,Tuesday,5:30 PM,0,0,0,0,0,0
1/6/2021,Wednesday,9:30 AM,0,0,0,0,0,0
1/6/2021,Wednesday,10:30 AM,0,0,0,0,0,0
1/6/2021,Wednesday,11:30 AM,1,0,0,0,0,1
1/6/2021,Wednesday,12:30 PM,0,0,0,0,0,0
1/6/2021,Wednesday,2:30 PM,0,0,0,0,0,0
1/6/2021,Wednesday,3:30 PM,0,0,0,0,0,0
1/6/2021,Wednesday,4:30 PM,0,0,0,0,0,0
1/6/2021,Wednesday,5:30 PM,0,0,0,0,0,0
1/7/2021,Thursday,8:30 AM,1,0,0,0,0,1
1/7/2021,Thursday,10:30 AM,0,0,0,0,0,0
1/7/2021,Thursday,11:30 AM,1,0,0,0,5,6
1/7/2021,Thursday,12:30 PM,1,0,0,0,0,1
1/7/2021,Thursday,2:30 PM,2,0,0,0,0,2
1/7/2021,Thursday,3:30 PM,4,0,1,0,0,5
1/7/2021,Thursday,4:30 PM,0,0,0,0,0,0
1/7/2021,Thursday,5:30 PM,0,0,0,0,0,0
1/8/2021,Friday,9:30 AM,1,0,0,0,0,1
1/8/2021,Friday,10:30 AM,1,0,0,0,0,1
1/8/2021,Friday,11:30 AM,2,0,0,0,0,2
1/8/2021,Friday,12:30 PM,1,0,0,2,0,3
1/8/2021,Friday,1:30 PM,3,0,0,0,0,3
1/8/2021,Friday,2:30 PM,3,0,0,0,0,3
1/8/2021,Friday,3:30 PM,3,0,0,0,0,3
1/8/2021,Friday,4:30 PM,1,0,0,0,0,1
1/11/2021,Monday,9:30 AM,2,0,0,0,0,2
1/11/2021,Monday,2:30 PM,2,0,0,0,0,2
1/11/2021,Monday,3:30 PM,2,0,0,0,2,4
1/11/2021,Monday,4:30 PM,0,0,0,0,0,0
1/11/2021,Monday,5:30 PM,4,0,0,0,0,4
1/12/2021,Tuesday,9:30 AM,2,0,0,0,0,2
1/12/2021,Tuesday,10:30 AM,0,0,0,0,0,0
1/12/2021,Tuesday,11:30 AM,0,0,0,0,0,0
1/12/2021,Tuesday,12:30 PM,0,0,0,0,0,0
1/12/2021,Tuesday,1:30 PM,1,0,0,0,0,1
1/12/2021,Tuesday,2:30 PM,0,0,0,0,0,0
1/12/2021,Tuesday,3:30 PM,4,0,0,0,1,5
1/12/2021,Tuesday,4:30 PM,1,0,0,0,0,1
1/12/2021,Tuesday,5:30 PM,0,0,0,0,0,0
1/13/2021,Wednesday,9:30 AM,2,0,0,0,0,2
1/13/2021,Wednesday,10:30 AM,1,0,0,0,0,1
1/13/2021,Wednesday,11:30 AM,1,0,0,0,0,1
1/13/2021,Wednesday,12:30 PM,2,0,0,0,0,2
1/13/2021,Wednesday,1:30 PM,2,0,0,0,0,2
1/13/2021,Wednesday,2:30 PM,0,0,0,0,0,0
1/13/2021,Wednesday,3:30 PM,3,0,0,0,1,4
1/13/2021,Wednesday,4:30 PM,2,0,0,0,2,4
1/13/2021,Wednesday,5:30 PM,1,0,0,0,0,1
1/14/2021,Thursday,9:30 AM,0,0,0,0,0,0
1/14/2021,Thursday,10:30 AM,1,0,0,0,0,1
1/14/2021,Thursday,11:30 AM,1,0,0,0,0,1
1/14/2021,Thursday,1:30 PM,1,0,0,0,0,1
1/14/2021,Thursday,2:30 PM,2,0,0,0,0,2
1/14/2021,Thursday,3:30 PM,0,0,0,0,1,1
1/14/2021,Thursday,4:30 PM,2,0,0,0,1,3
1/14/2021,Thursday,5:30 PM,0,0,0,0,0,0
1/15/2021,Friday,9:30 AM,1,0,0,0,0,1
1/15/2021,Friday,10:30 AM,2,0,0,0,0,2
1/15/2021,Friday,11:30 AM,3,0,0,1,0,4
1/15/2021,Friday,12:30 PM,2,0,0,0,0,2
1/15/2021,Friday,12:30 PM,1,0,1,0,0,2
1/15/2021,Friday,1:30 PM,5,0,1,0,0,6
1/15/2021,Friday,2:30 PM,2,0,1,0,0,3
1/15/2021,Friday,3:30 PM,2,0,2,0,0,4
1/15/2021,Friday,4:30 PM,0,0,0,0,0,0
1/19/2021,Tuesday,7:30 AM,0,0,0,0,0,0
1/19/2021,Tuesday,8:30 AM,1,0,0,0,1,2
1/19/2021,Tuesday,9:30 AM,2,0,0,0,1,3
1/19/2021,Tuesday,9:30 AM,4,0,0,0,1,5
1/19/2021,Tuesday,10:30 AM,5,0,0,0,0,5
1/19/2021,Tuesday,11:30 AM,6,0,0,0,0,6
1/19/2021,Tuesday,12:30 PM,13,0,0,0,0,13
1/19/2021,Tuesday,1:30 PM,7,0,3,0,0,10
1/19/2021,Tuesday,2:30 PM,8,0,1,0,0,9
1/19/2021,Tuesday,3:30 PM,7,0,0,3,0,10
1/19/2021,Tuesday,4:30 PM,8,0,0,1,0,9
1/19/2021,Tuesday,5:30 PM,2,0,0,1,1,4
1/19/2021,Tuesday,6:30 PM,4,0,0,0,1,5
1/19/2021,Tuesday,7:30 PM,1,0,0,0,0,1
1/20/2021,Wednesday,7:30 AM,1,0,0,0,0,1
1/20/2021,Wednesday,8:30 AM,0,0,0,0,0,0
1/20/2021,Wednesday,9:30 AM,5,0,0,0,0,5
1/20/2021,Wednesday,10:30 AM,3,0,0,0,1,4
1/20/2021,Wednesday,11:30 AM,3,0,0,0,3,6
1/20/2021,Wednesday,12:30 PM,10,0,0,0,1,11
1/20/2021,Wednesday,1:30 PM,8,0,0,0,0,8
1/20/2021,Wednesday,2:30 PM,7,0,0,0,1,8
1/20/2021,Wednesday,4:30 PM,4,0,1,0,0,5
1/20/2021,Wednesday,5:30 PM,4,0,0,0,0,4
1/20/2021,Wednesday,6:30 PM,1,0,1,0,0,2
1/20/2021,Wednesday,7:30 PM,2,1,1,0,0,4
1/21/2021,Thursday,7:30 AM,0,0,0,0,0,0
1/21/2021,Thursday,8:30 AM,0,0,0,0,0,0
1/21/2021,Thursday,9:30 AM,7,0,1,0,0,8
1/21/2021,Thursday,10:30 AM,5,0,0,0,0,5
1/21/2021,Thursday,11:30 AM,6,0,0,0,0,6
1/21/2021,Thursday,12:30 PM,12,0,0,0,0,12
1/21/2021,Thursday,12:30 PM,13,0,1,0,0,14
1/21/2021,Thursday,1:30 PM,5,0,2,0,0,7
1/21/2021,Thursday,2:30 PM,11,0,2,0,0,13
1/21/2021,Thursday,3:30 PM,6,1,1,0,1,9
1/21/2021,Thursday,4:30 PM,4,0,2,1,1,8
1/21/2021,Thursday,5:30 PM,4,0,0,0,2,6
1/21/2021,Thursday,6:30 PM,2,0,0,0,1,3
1/21/2021,Thursday,7:30 PM,0,0,2,0,0,2
1/22/2021,Friday,7:30 AM,1,0,0,0,0,1
1/22/2021,Friday,8:30 AM,3,0,0,0,0,3
1/22/2021,Friday,9:30 AM,5,0,1,0,0,6
1/22/2021,Friday,10:30 AM,3,0,1,0,0,4
1/22/2021,Friday,11:30 AM,4,0,0,0,0,4
1/22/2021,Friday,12:30 PM,4,0,0,0,0,4
1/22/2021,Friday,1:30 PM,6,0,0,0,0,6
1/22/2021,Friday,2:30 PM,6,0,0,0,0,6
1/22/2021,Friday,4:30 PM,5,0,0,0,0,5
1/22/2021,Friday,5:30 PM,2,0,1,0,0,3
1/22/2021,Friday,6:30 PM,1,0,1,0,0,2
1/22/2021,Friday,7:30 PM,2,1,1,0,0,4
1/23/2021,Saturday,9:30 AM,2,0,0,0,0,2
1/23/2021,Saturday,10:30 AM,1,0,0,1,0,2
1/23/2021,Saturday,11:30 AM,4,0,1,0,3,8
1/23/2021,Saturday,1:30 PM,5,0,1,0,3,9
1/23/2021,Saturday,12:30 PM,5,0,1,0,3,9
1/23/2021,Saturday,1:30 PM,6,0,1,0,3,10
1/23/2021,Saturday,2:30 PM,5,0,0,0,2,7
1/25/2021,Monday,7:30 AM,1,0,0,0,1,2
1/25/2021,Monday,8:30 AM,3,0,0,0,0,3
1/25/2021,Monday,9:30 AM,6,0,1,0,0,7
1/25/2021,Monday,10:30 AM,7,0,2,0,1,10
1/25/2021,Monday,11:30 AM,12,0,2,0,4,18
1/25/2021,Monday,12:30 PM,11,0,0,0,3,14
1/25/2021,Monday,1:30 PM,5,0,0,0,3,8
1/25/2021,Monday,2:30 PM,8,0,0,0,1,9
1/25/2021,Monday,3:30 PM,3,0,1,0,3,7
1/25/2021,Monday,4:30 PM,5,0,0,1,0,6
1/25/2021,Monday,5:30 PM,5,0,1,0,2,8
1/25/2021,Monday,6:30 PM,3,0,0,0,0,3
1/25/2021,Monday,5:30 PM,2,0,2,1,0,5
1/25/2021,Monday,6:30 PM,2,2,0,1,0,5
1/25/2021,Monday,7:30 PM,2,0,0,0,0,2
1/26/2021,Tuesday,7:30 AM,0,0,0,0,0,0
1/26/2021,Tuesday,8:30 AM,1,0,1,0,0,2
1/26/2021,Tuesday,9:30 AM,6,0,0,0,0,6
1/26/2021,Tuesday,10:30 AM,7,0,0,0,1,8
1/26/2021,Tuesday,11:30 AM,6,0,1,0,2,9
1/26/2021,Tuesday,12:30 PM,5,0,2,0,1,8
1/26/2021,Tuesday,1:30 PM,8,0,1,0,0,9
1/26/2021,Tuesday,2:30 PM,9,0,1,0,1,11
1/26/2021,Tuesday,3:30 PM,4,0,0,1,0,5
1/26/2021,Tuesday,4:30 PM,6,0,0,2,0,8
1/26/2021,Tuesday,5:30 PM,9,0,1,0,1,11
1/26/2021,Tuesday,6:30 PM,3,0,1,0,0,4
1/26/2021,Tuesday,7:30 PM,4,0,0,0,0,4
1/27/2021,Wednesday,7:30 AM,2,0,0,0,0,2
1/27/2021,Wednesday,8:30 AM,2,0,0,0,0,2
1/27/2021,Wednesday,9:30 AM,3,0,0,0,0,3
1/27/2021,Wednesday,10:30 AM,6,0,0,0,1,7
1/27/2021,Wednesday,11:30 AM,4,1,1,0,1,7
1/27/2021,Wednesday,12:30 PM,10,1,0,0,3,14
1/27/2021,Wednesday,1:30 PM,12,0,0,0,3,15
1/27/2021,Wednesday,2:30 PM,5,0,0,0,3,8
1/27/2021,Wednesday,3:30 PM,4,0,0,0,1,5
1/27/2021,Wednesday,4:30 PM,4,0,1,0,1,6
1/27/2021,Wednesday,4:30 PM,5,0,1,0,0,6
1/27/2021,Wednesday,5:30 PM,3,0,0,0,0,3
1/27/2021,Wednesday,6:30 PM,3,0,0,0,0,3
1/27/2021,Wednesday,7:30 PM,2,0,0,0,0,2
1/28/2021,Thursday,7:30 AM,0,0,0,0,0,0
1/28/2021,Thursday,8:30 AM,2,0,0,0,0,2
1/28/2021,Thursday,9:30 AM,1,0,0,0,1,2
1/28/2021,Thursday,10:30 AM,3,0,1,0,0,4
1/28/2021,Thursday,11:30 AM,5,0,2,0,0,7
1/28/2021,Thursday,12:30 PM,7,0,1,0,0,8
1/28/2021,Thursday,1:30 PM,6,0,0,0,0,6
1/28/2021,Thursday,2:30 PM,5,0,1,0,0,6
1/28/2021,Thursday,3:30 PM,5,1,1,0,1,8
1/28/2021,Thursday,4:30 PM,4,0,0,2,0,6
1/28/2021,Thursday,6:30 PM,2,1,0,0,0,3
1/28/2021,Thursday,5:30 PM,2,1,0,0,3,6
1/28/2021,Thursday,7:30 PM,3,0,0,0,3,6
1/29/2021,Friday,7:30 AM,3,0,0,0,0,3
1/29/2021,Friday,8:30 AM,1,0,0,0,0,1
1/29/2021,Friday,9:30 AM,1,0,0,0,0,1
1/29/2021,Friday,10:30 AM,5,0,0,0,1,6
1/29/2021,Friday,11:30 AM,5,0,0,0,1,6
1/29/2021,Friday,12:30 PM,8,0,0,0,1,9
1/29/2021,Friday,1:30 PM,10,0,0,0,2,12
1/29/2021,Friday,12:30 PM,10,0,0,0,2,12
1/29/2021,Friday,1:30 PM,6,0,0,0,1,7
1/29/2021,Friday,2:30 PM,2,0,0,0,1,3
1/29/2021,Friday,3:30 PM,3,0,1,0,0,4
